iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2021-02-15,28905,909,22866,28900,909,13702483,tests performed,1e-4,12,0,NA,-50,41,102,89,2,82.87,73.34,60.26,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-5,-23,-44,-16,8,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-16,28911,909,22870,28900,909,13757442,tests performed,1e-4,11,0,NA,-50,41,102,89,2,92.01,79.5,67.06,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-5,-29,-44,-18,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-17,28912,909,22871,28900,909,13842302,tests performed,1e-4,12,0,NA,-50,41,102,89,2,109.46,91.09,78.73,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-4,-25,-42,-16,9,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-18,28918,909,22874,28900,909,13915464,tests performed,1e-4,10,1,NA,-50,41,102,89,2,119.72,101.49,85.94,ChIJ38WHZwf9KysRUhNblaFnglM,-11,0,-18,-36,-9,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-19,28920,909,22879,28900,909,NA,tests performed,1e-4,10,1,NA,-50,41,102,89,2,121.61,124.49,90.05,ChIJ38WHZwf9KysRUhNblaFnglM,-8,3,-17,-33,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-20,28926,909,22881,28900,909,NA,tests performed,1e-4,10,1,NA,-50,41,102,89,2,100.63,104.92,75.29,ChIJ38WHZwf9KysRUhNblaFnglM,-4,2,0,-29,-2,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-21,28930,909,22882,28900,909,14053806,tests performed,1e-4,11,1,20,-50,41,102,89,2,104.81,91.51,86.53,ChIJ38WHZwf9KysRUhNblaFnglM,-6,1,-3,-34,-6,2,3,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-22,28937,909,22885,28930,909,14090307,tests performed,1e-4,11,0,2789,-50,41,102,89,2,107.29,92.5,87.48,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-1,-20,-36,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-23,28939,909,22892,28930,909,14133828,tests performed,1e-4,12,0,6914,-50,41,102,89,2,109.86,94.98,87.11,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-2,-26,-34,-9,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-24,28947,909,22897,28930,909,14190604,tests performed,1e-4,13,0,16629,-50,41,102,89,2,112.15,96.77,87,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-2,-22,-34,-8,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-25,28957,909,22900,28930,909,14240544,tests performed,1e-4,17,0,23510,-50,41,102,89,2,123,107.13,92.39,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-1,-17,-33,-8,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-26,28965,909,22902,28930,909,NA,tests performed,1e-4,21,1,30000,-50,41,102,89,2,124.38,127.41,93.08,ChIJ38WHZwf9KysRUhNblaFnglM,-7,4,-12,-30,-7,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-27,28970,909,22903,28930,909,NA,tests performed,1e-4,19,0,31894,-50,41,102,89,2,103.62,109.39,78.22,ChIJ38WHZwf9KysRUhNblaFnglM,-4,2,-4,-28,-3,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-02-28,28978,909,22909,28930,909,14349465,tests performed,2e-4,17,1,34630,-50,41,102,89,2,104.76,91.13,88.12,ChIJ38WHZwf9KysRUhNblaFnglM,-5,1,6,-31,-6,1,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-01,28986,909,22914,28970,909,14373691,tests performed,2e-4,24,1,41907,-50,41,102,89,2,107.37,92.89,90.14,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-1,-22,-37,-14,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-02,28996,909,22917,28970,909,14413665,tests performed,2e-4,20,1,51070,-50,41,102,89,2,111.21,96.23,91.58,ChIJ38WHZwf9KysRUhNblaFnglM,-13,0,-25,-33,-8,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-03,29007,909,22920,28970,909,14466586,tests performed,2e-4,27,1,61009,-50,41,102,89,2,113.48,99.82,91.72,ChIJ38WHZwf9KysRUhNblaFnglM,-10,0,-22,-32,-8,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-04,29021,909,22924,28970,909,14515635,tests performed,2e-4,24,1,71867,-50,41,102,89,2,126.75,109.07,94.46,ChIJ38WHZwf9KysRUhNblaFnglM,-10,1,-13,-30,-8,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-05,29029,909,22926,28970,909,NA,tests performed,2e-4,27,1,76940,-50,41,102,89,2,126.19,132.28,92.85,ChIJ38WHZwf9KysRUhNblaFnglM,-6,6,-13,-29,-7,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-06,29034,909,22928,28970,909,NA,tests performed,2e-4,29,1,81345,-50,41,102,89,2,103.95,114.49,79.17,ChIJ38WHZwf9KysRUhNblaFnglM,-2,4,6,-26,-4,1,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-07,29046,909,22929,28970,909,NA,tests performed,2e-4,29,1,86369,-50,41,102,89,2,103.52,89.28,78.51,ChIJ38WHZwf9KysRUhNblaFnglM,-3,1,12,-28,-7,1,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-08,29061,909,22931,29037,909,NA,tests performed,3e-4,29,1,94908,-50,41,102,89,2,106.76,91.34,88.01,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-1,-15,-40,-29,7,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-09,29074,909,22936,29037,909,NA,tests performed,3e-4,42,1,108328,-50,41,102,89,2,111.54,96.08,90.34,ChIJ38WHZwf9KysRUhNblaFnglM,-12,2,-23,-31,-9,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-10,29090,909,22945,29037,909,NA,tests performed,3e-4,46,0,125000,-50,41,102,89,2,113.89,97.68,90.29,ChIJ38WHZwf9KysRUhNblaFnglM,-10,-1,-17,-30,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-11,29102,909,22949,29037,909,14789896,tests performed,3e-4,44,0,135109,-50,41,102,89,2,122.29,106.12,92,ChIJ38WHZwf9KysRUhNblaFnglM,-11,0,-15,-30,-8,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-12,29112,909,22952,29037,909,NA,tests performed,3e-4,48,0,159294,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,4,-16,-28,-6,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-13,29117,909,22957,29037,909,NA,tests performed,3e-4,41,0,162551,-50,41,102,89,2,98.87,98.95,69.59,ChIJ38WHZwf9KysRUhNblaFnglM,-4,2,-6,-29,-3,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-14,29130,909,22957,29037,909,14901292,tests performed,3e-4,37,0,164781,-50,41,102,89,2,102.82,88.15,81.02,ChIJ38WHZwf9KysRUhNblaFnglM,-6,3,-18,-35,-7,3,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-15,29137,909,22958,29117,909,NA,tests performed,3e-4,43,0,182437,-50,41,102,89,2,107.66,89.46,83.52,ChIJ38WHZwf9KysRUhNblaFnglM,-10,1,-20,-31,-5,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-16,29154,909,22960,29117,909,NA,tests performed,3e-4,47,1,203557,-50,41,102,89,2,110.07,93.86,86.48,ChIJ38WHZwf9KysRUhNblaFnglM,-12,0,-28,-31,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-17,29166,909,22962,29117,909,NA,tests performed,3e-4,46,0,226057,-50,41,102,89,2,111.52,94.34,87.67,ChIJ38WHZwf9KysRUhNblaFnglM,-9,0,-26,-30,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-18,29183,909,22963,29117,909,15072203,tests performed,3e-4,63,1,240754,-50,41,102,89,2,120.61,105.74,90.83,ChIJ38WHZwf9KysRUhNblaFnglM,-10,0,-21,-30,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-19,29192,909,22965,29117,909,NA,tests performed,3e-4,64,3,253831,-50,41,102,89,2,118.89,118.45,87.65,ChIJ38WHZwf9KysRUhNblaFnglM,-6,5,-19,-27,-5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-20,29196,909,22966,29117,909,NA,tests performed,3e-4,60,2,256782,-50,41,102,89,2,97.19,93.21,67.87,ChIJ38WHZwf9KysRUhNblaFnglM,-6,1,-20,-32,-5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-21,29206,909,22971,29117,909,15187732,tests performed,3e-4,64,1,281960,-50,41,102,89,2,102.72,79.44,75.05,ChIJ38WHZwf9KysRUhNblaFnglM,-9,1,-36,-37,-8,4,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-22,29211,909,22977,29206,909,15218280,tests performed,3e-4,66,1,312502,-50,41,102,89,2,101.59,80.2,78.27,ChIJ38WHZwf9KysRUhNblaFnglM,-13,0,-40,-37,-8,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-23,29221,909,22982,29206,909,NA,tests performed,2e-4,72,1,358502,-50,41,102,89,2,110.29,94.01,85.49,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-1,-41,-36,-10,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-24,29230,909,22988,29206,909,15295578,tests performed,2e-4,71,1,408410,-50,41,102,89,2,115.88,99.28,87.53,ChIJ38WHZwf9KysRUhNblaFnglM,-9,0,-24,-30,-7,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-25,29239,909,22991,29206,909,15334583,tests performed,2e-4,73,1,460155,-50,41,102,89,2,125.08,110.52,91.38,ChIJ38WHZwf9KysRUhNblaFnglM,-8,1,-16,-28,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-26,29252,909,22994,29206,909,NA,tests performed,2e-4,75,2,506465,-50,41,102,89,2,125.53,131.63,94.22,ChIJ38WHZwf9KysRUhNblaFnglM,-4,6,-15,-26,-4,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-27,29259,909,22996,29206,909,NA,tests performed,2e-4,77,2,524189,-50,41,102,89,2,103.02,111.06,77.48,ChIJ38WHZwf9KysRUhNblaFnglM,-1,4,-5,-24,-2,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-28,29276,909,23004,29206,909,15438469,tests performed,3e-4,78,2,541761,-50,41,102,89,2,106.9,88.68,78.02,ChIJ38WHZwf9KysRUhNblaFnglM,-2,3,1,-28,-6,2,3,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-29,29296,909,23005,29260,909,15483555,tests performed,3e-4,83,2,597525,-50,41,102,89,2,103.76,88.26,78.89,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-21,-31,-4,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-30,29304,909,23005,29260,909,15528444,tests performed,3e-4,76,1,670351,-50,41,102,89,2,108.94,92.37,81.57,ChIJ38WHZwf9KysRUhNblaFnglM,-13,2,-25,-34,-11,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-03-31,29322,909,23012,29260,909,15613220,tests performed,3e-4,87,1,744330,-50,41,102,89,2,125.71,101.51,89.41,ChIJ38WHZwf9KysRUhNblaFnglM,-7,7,-19,-32,-11,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-01,29333,909,23014,29260,909,15698886,tests performed,3e-4,86,1,823613,-50,41,102,89,2,114.77,100.06,77.48,ChIJ38WHZwf9KysRUhNblaFnglM,5,32,-7,-28,-12,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-02,29341,909,23025,29260,909,NA,tests performed,2e-4,78,2,828059,-50,41,102,89,2,107.45,116.14,82.34,ChIJ38WHZwf9KysRUhNblaFnglM,-48,-59,32,-55,-76,18,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-03,29348,909,23027,29260,909,NA,tests performed,2e-4,81,3,843182,-50,41,102,89,2,89.61,96.51,69.31,ChIJ38WHZwf9KysRUhNblaFnglM,-2,23,11,-29,-19,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-04,29357,909,23032,29260,909,NA,tests performed,2e-4,84,3,844309,-50,41,102,89,2,100.99,87.29,71.36,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-26,11,-33,-20,1,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-05,29365,909,23048,29348,909,15892476,tests performed,2e-4,79,2,854983,-50,41,102,89,2,108.2,95.92,85.4,ChIJ38WHZwf9KysRUhNblaFnglM,-7,-2,16,-54,-71,14,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-06,29379,909,23049,29348,909,15921057,tests performed,2e-4,82,2,920334,-50,41,102,89,2,118.36,110.83,93.46,ChIJ38WHZwf9KysRUhNblaFnglM,-6,9,-21,-36,-22,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-07,29385,909,23056,29348,909,15953618,tests performed,2e-4,76,2,996214,-50,41,102,89,2,123.8,115.79,98.12,ChIJ38WHZwf9KysRUhNblaFnglM,-6,2,-14,-34,-19,6,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-08,29390,909,23071,29348,909,15998167,tests performed,2e-4,76,2,1077511,-50,41,102,89,2,124.67,114.48,94.91,ChIJ38WHZwf9KysRUhNblaFnglM,-6,3,1,-32,-18,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-09,29396,909,23080,29348,909,NA,tests performed,2e-4,69,1,1138866,-50,41,102,89,2,129.3,134.28,95.14,ChIJ38WHZwf9KysRUhNblaFnglM,-5,5,-10,-31,-17,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-10,29405,909,23083,29348,909,NA,tests performed,2e-4,65,1,1166568,-50,41,102,89,2,105.68,111.13,77.64,ChIJ38WHZwf9KysRUhNblaFnglM,-3,2,-5,-24,-6,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-11,29419,909,23085,29348,909,16113569,tests performed,2e-4,62,1,1178302,-50,41,102,89,2,112.85,104.3,87.93,ChIJ38WHZwf9KysRUhNblaFnglM,-6,0,-14,-28,-10,3,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-12,29429,910,23087,29405,909,16145886,tests performed,3e-4,63,2,1234681,-50,41,102,89,2,117.1,107.86,91.31,ChIJ38WHZwf9KysRUhNblaFnglM,-5,3,-16,-34,-16,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-13,29450,910,23104,29405,909,16174398,tests performed,3e-4,59,2,1295672,-50,41,102,89,2,120.98,112.32,96.04,ChIJ38WHZwf9KysRUhNblaFnglM,-7,3,-17,-32,-17,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-14,29469,910,23108,29405,909,16220191,tests performed,3e-4,50,2,1359305,-50,41,102,89,2,124.67,116.06,96.94,ChIJ38WHZwf9KysRUhNblaFnglM,-5,2,-11,-31,-17,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-15,29484,910,23114,29405,909,16264597,tests performed,4e-4,46,2,1420577,-50,41,102,89,2,131.33,122.92,98.71,ChIJ38WHZwf9KysRUhNblaFnglM,-5,3,-4,-29,-16,5,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-16,29499,910,23147,29405,909,NA,tests performed,4e-4,44,2,1474558,-50,41,102,89,2,128.89,137.37,97.41,ChIJ38WHZwf9KysRUhNblaFnglM,-3,5,-14,-28,-16,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-17,29519,910,23158,29405,909,NA,tests performed,5e-4,44,3,1496912,-50,41,102,89,2,106.49,114.95,78.98,ChIJ38WHZwf9KysRUhNblaFnglM,-2,3,-6,-22,-5,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-18,29533,910,23160,29405,909,16357455,tests performed,5e-4,47,3,1586556,-50,41,102,89,2,106.19,94.21,81.38,ChIJ38WHZwf9KysRUhNblaFnglM,-2,3,-2,-24,-8,2,2,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-19,29556,910,23173,29519,910,16386103,tests performed,5e-4,48,3,1653286,-50,41,102,89,2,109.87,92.23,83.1,ChIJ38WHZwf9KysRUhNblaFnglM,-8,3,-20,-31,-7,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-20,29576,910,23177,29519,910,16413981,tests performed,5e-4,47,1,1718107,-50,41,102,89,2,113.7,98.85,85.19,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,-27,-28,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-21,29594,910,23181,29519,910,16451730,tests performed,5e-4,47,1,1785698,-50,41,102,89,2,117.22,101.87,87.21,ChIJ38WHZwf9KysRUhNblaFnglM,-7,2,-18,-26,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-22,29638,910,23183,29519,910,16488916,tests performed,7e-4,61,1,1855601,-50,41,102,89,2,124.38,109.75,89.55,ChIJ38WHZwf9KysRUhNblaFnglM,-7,4,-14,-26,-5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-23,29653,910,23191,29519,910,16522373,tests performed,7e-4,67,1,1914047,-50,41,102,89,2,124.29,128.92,91.41,ChIJ38WHZwf9KysRUhNblaFnglM,-4,9,-17,-25,-5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-24,29663,910,23195,29519,910,NA,tests performed,6e-4,68,1,1934077,-50,41,102,89,2,93.1,110.49,73.49,ChIJ38WHZwf9KysRUhNblaFnglM,-5,5,-3,-24,-8,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-25,29680,910,23209,29519,910,NA,tests performed,6e-4,73,1,1937485,-50,41,102,89,2,94.06,86.64,71.69,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-17,7,-27,-19,4,3,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-26,29717,910,23253,29666,910,16615179,tests performed,7e-4,71,1,1969337,-50,41,102,89,2,106.96,90.27,81.86,ChIJ38WHZwf9KysRUhNblaFnglM,-11,4,-9,-40,-35,10,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-27,29750,910,23260,29666,910,16686634,tests performed,6e-4,75,2,2029544,-50,41,102,89,2,112.74,97.09,84.87,ChIJ38WHZwf9KysRUhNblaFnglM,-9,7,-22,-28,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-28,29773,910,23271,29666,910,16746095,tests performed,6e-4,69,2,2112285,-50,41,102,89,2,115.54,100.88,85.95,ChIJ38WHZwf9KysRUhNblaFnglM,-8,3,-18,-27,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-29,29798,910,23279,29666,910,16796517,tests performed,5e-4,72,2,2179544,-50,41,102,89,2,124.86,109.8,90.57,ChIJ38WHZwf9KysRUhNblaFnglM,-8,4,-12,-27,-6,4,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-04-30,29811,910,23294,29666,910,NA,tests performed,5e-4,74,2,2234844,-50,41,102,89,2,130.17,136.03,98.76,ChIJ38WHZwf9KysRUhNblaFnglM,-4,8,-18,-24,-5,3,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-05-01,29824,910,23308,29666,910,NA,tests performed,5e-4,63,2,2254074,-50,41,102,89,2,104.93,113.72,78.87,ChIJ38WHZwf9KysRUhNblaFnglM,0,7,1,-21,-6,2,NA,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
AUS,Australia,2021-05-02,29838,910,23327,29666,910,16907151,tests performed,5e-4,57,1,2260615,-50,41,102,89,2,101.5,90.41,76.55,ChIJ38WHZwf9KysRUhNblaFnglM,-3,5,-2,-26,-10,2,3,61,East Asia & Pacific,High income,25687041,7692020,3.33944022506442,4967733,82.9,58020.4538711012,2022-01-21T03:13:21Z
